"day","time","simplifiedLongitude","simplifiedLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Saturday","11",0.1305,51.564,2009-09-12,"False Alarm","Barking and Dagenham","Dagenham",334,"Dagenham","1122333314213",40,0.06
"Saturday","12",0.1275,51.563,2010-06-19,"False Alarm","Barking and Dagenham","Dagenham",194,"Ilford","1122333314213",103,0.08
"Saturday","12",0.1275,51.563,2010-06-19,"False Alarm","Barking and Dagenham","Dagenham",194,"Ilford","1122333314213",43,0.06
"Saturday","15",0.1305,51.563,2010-07-03,"Special Service","Barking and Dagenham","Dagenham",410,"Dagenham","1122333314213",100,0.07
"Saturday","15",0.1305,51.563,2010-07-03,"Special Service","Barking and Dagenham","Dagenham",410,"Dagenham","1122333314213",40,0.06
"Saturday","19",0.126,51.562,2011-01-29,"Special Service","Barking and Dagenham","Dagenham",288,"Dagenham","1122333314213",101,0.07
"Saturday","19",0.126,51.562,2011-01-29,"Special Service","Barking and Dagenham","Dagenham",288,"Dagenham","1122333314213",38,0.06
"Saturday","20",0.1305,51.564,2010-07-03,"Special Service","Barking and Dagenham","Dagenham",422,"Dagenham","1122333314213",93,0.07
"Saturday","20",0.1305,51.564,2010-07-03,"Special Service","Barking and Dagenham","Dagenham",422,"Dagenham","1122333314213",34,0.05
"Saturday","20",0.1305,51.564,2010-11-13,"Special Service","Barking and Dagenham","Dagenham",279,"Dagenham","1122333314213",93,0.07
"Saturday","20",0.1305,51.564,2010-11-13,"Special Service","Barking and Dagenham","Dagenham",279,"Dagenham","1122333314213",34,0.06
"Saturday","21",0.129,51.563,2011-10-15,"Fire","Barking and Dagenham","Dagenham",412,"Dagenham","1122333314213",33,0.05
"Saturday","21",0.129,51.563,2011-10-15,"Fire","Barking and Dagenham","Dagenham",412,"Dagenham","1122333314213",84,0.07
"Saturday","23",0.129,51.565,2010-07-31,"Special Service","Barking and Dagenham","Dagenham",314,"Dagenham","1122333314213",24,0.05
"Saturday","23",0.129,51.565,2010-07-31,"Special Service","Barking and Dagenham","Dagenham",314,"Dagenham","1122333314213",59,0.06
"Saturday","5",0.129,51.564,2011-04-02,"Fire","Barking and Dagenham","Dagenham",441,"Dagenham","1122333314213",10,0.04
"Saturday","5",0.129,51.564,2011-04-02,"Fire","Barking and Dagenham","Dagenham",441,"Dagenham","1122333314213",26,0.05
"Saturday","8",0.1275,51.563,2011-07-02,"False Alarm","Barking and Dagenham","Dagenham",318,"Dagenham","1122333314213",61,0.06
"Saturday","8",0.1275,51.563,2011-07-02,"False Alarm","Barking and Dagenham","Dagenham",318,"Dagenham","1122333314213",20,0.05
"Saturday","8",0.1305,51.563,2009-08-08,"Special Service","Barking and Dagenham","Dagenham",303,"Dagenham","1122333314213",61,0.06
"Saturday","8",0.1305,51.563,2009-08-08,"Special Service","Barking and Dagenham","Dagenham",303,"Dagenham","1122333314213",20,0.05
"Sunday","0",0.1305,51.564,2009-04-19,"Special Service","Barking and Dagenham","Dagenham",350,"Dagenham","1122333314213",17,0.04
"Sunday","0",0.1305,51.564,2009-04-19,"Special Service","Barking and Dagenham","Dagenham",350,"Dagenham","1122333314213",47,0.06
"Sunday","1",0.129,51.564,2012-07-01,"False Alarm","Barking and Dagenham","Dagenham",319,"Dagenham","1122333314213",39,0.06
"Sunday","1",0.129,51.564,2012-07-01,"False Alarm","Barking and Dagenham","Dagenham",319,"Dagenham","1122333314213",13,0.04
"Sunday","10",0.1305,51.563,2010-06-06,"Special Service","Barking and Dagenham","Dagenham",316,"Dagenham","1122333314213",26,0.05
"Sunday","10",0.1305,51.563,2010-06-06,"Special Service","Barking and Dagenham","Dagenham",316,"Dagenham","1122333314213",87,0.07
"Sunday","11",0.126,51.562,2010-04-11,"Fire","Barking and Dagenham","Dagenham",579,"Barking","1122333314213",31,0.05
"Sunday","11",0.126,51.562,2010-04-11,"Fire","Barking and Dagenham","Dagenham",579,"Barking","1122333314213",96,0.06
"Sunday","13",0.129,51.565,2012-01-22,"Fire","Barking and Dagenham","Dagenham",269,"Dagenham","1122333314213",110,0.08
"Sunday","13",0.129,51.565,2012-01-22,"Fire","Barking and Dagenham","Dagenham",269,"Dagenham","1122333314213",35,0.06
"Sunday","13",0.1305,51.563,2011-11-06,"Fire","Barking and Dagenham","Dagenham",259,"Dagenham","1122333314213",110,0.08
"Sunday","13",0.1305,51.563,2011-11-06,"Fire","Barking and Dagenham","Dagenham",259,"Dagenham","1122333314213",35,0.06
"Sunday","16",0.1275,51.562,2012-07-08,"Fire","Barking and Dagenham","Dagenham",364,"Ilford","1122333314213",93,0.07
"Sunday","16",0.1275,51.562,2012-07-08,"Fire","Barking and Dagenham","Dagenham",364,"Ilford","1122333314213",31,0.05
"Sunday","19",0.126,51.562,2012-10-07,"Fire","Barking and Dagenham","Dagenham",353,"Dagenham","1122333314213",33,0.05
"Sunday","19",0.126,51.562,2012-10-07,"Fire","Barking and Dagenham","Dagenham",353,"Dagenham","1122333314213",102,0.07
"Sunday","19",0.126,51.563,2010-10-31,"False Alarm","Barking and Dagenham","Dagenham",338,"Dagenham","1122333314213",33,0.05
"Sunday","19",0.126,51.563,2010-10-31,"False Alarm","Barking and Dagenham","Dagenham",338,"Dagenham","1122333314213",102,0.07
"Sunday","2",0.129,51.564,2012-10-28,"False Alarm","Barking and Dagenham","Dagenham",355,"Dagenham","1122333314213",33,0.05
"Sunday","2",0.129,51.564,2012-10-28,"False Alarm","Barking and Dagenham","Dagenham",355,"Dagenham","1122333314213",12,0.04
"Sunday","23",0.129,51.564,2012-07-08,"False Alarm","Barking and Dagenham","Dagenham",354,"Dagenham","1122333314213",55,0.06
"Sunday","23",0.129,51.564,2012-07-08,"False Alarm","Barking and Dagenham","Dagenham",354,"Dagenham","1122333314213",17,0.04
"Sunday","4",0.1305,51.563,2009-05-17,"Fire","Barking and Dagenham","Dagenham",327,"Dagenham","1122333314213",8,0.03
"Sunday","4",0.1305,51.563,2009-05-17,"Fire","Barking and Dagenham","Dagenham",327,"Dagenham","1122333314213",27,0.05
"Thursday","0",0.129,51.564,2013-01-10,"Fire","Barking and Dagenham","Dagenham",313,"Dagenham","1122333314213",40,0.06
"Thursday","0",0.129,51.564,2013-01-10,"Fire","Barking and Dagenham","Dagenham",313,"Dagenham","1122333314213",13,0.04
"Thursday","16",0.129,51.563,2009-09-10,"Fire","Barking and Dagenham","Dagenham",283,"Dagenham","1122333314213",105,0.07
"Thursday","16",0.129,51.563,2009-09-10,"Fire","Barking and Dagenham","Dagenham",283,"Dagenham","1122333314213",45,0.06
"Thursday","16",0.129,51.564,2012-10-25,"False Alarm","Barking and Dagenham","Dagenham",338,"Dagenham","1122333314213",105,0.07
"Thursday","16",0.129,51.564,2012-10-25,"False Alarm","Barking and Dagenham","Dagenham",338,"Dagenham","1122333314213",45,0.06
"Thursday","2",0.1275,51.563,2009-01-01,"Fire","Barking and Dagenham","Dagenham",287,"Dagenham","1122333314213",10,0.04
"Thursday","2",0.1275,51.563,2009-01-01,"Fire","Barking and Dagenham","Dagenham",287,"Dagenham","1122333314213",22,0.05
"Thursday","2",0.1275,51.563,2009-03-12,"Special Service","Barking and Dagenham","Dagenham",331,"Dagenham","1122333314213",10,0.04
"Thursday","2",0.1275,51.563,2009-03-12,"Special Service","Barking and Dagenham","Dagenham",331,"Dagenham","1122333314213",22,0.05
"Tuesday","12",0.1305,51.564,2010-10-19,"False Alarm","Barking and Dagenham","Dagenham",286,"Dagenham","1122333314213",31,0.06
"Tuesday","12",0.1305,51.564,2010-10-19,"False Alarm","Barking and Dagenham","Dagenham",286,"Dagenham","1122333314213",75,0.07
"Tuesday","13",0.129,51.564,2013-03-12,"Special Service","Barking and Dagenham","Dagenham",1133,"Dagenham","1122333314213",34,0.05
"Tuesday","13",0.129,51.564,2013-03-12,"Special Service","Barking and Dagenham","Dagenham",1133,"Dagenham","1122333314213",73,0.05
"Tuesday","17",0.1305,51.565,2011-04-26,"Special Service","Barking and Dagenham","Dagenham",343,"Dagenham","1122333314213",93,0.07
"Tuesday","17",0.1305,51.565,2011-04-26,"Special Service","Barking and Dagenham","Dagenham",343,"Dagenham","1122333314213",45,0.06
"Tuesday","21",0.129,51.564,2009-04-21,"Special Service","Barking and Dagenham","Dagenham",336,"Dagenham","1122333314213",27,0.05
"Tuesday","21",0.129,51.564,2009-04-21,"Special Service","Barking and Dagenham","Dagenham",336,"Dagenham","1122333314213",69,0.07
"Tuesday","6",0.129,51.564,2012-10-30,"False Alarm","Barking and Dagenham","Dagenham",388,"Dagenham","1122333314213",18,0.04
"Tuesday","6",0.129,51.564,2012-10-30,"False Alarm","Barking and Dagenham","Dagenham",388,"Dagenham","1122333314213",36,0.05
"Wednesday","15",0.1305,51.564,2009-11-11,"False Alarm","Barking and Dagenham","Dagenham",473,"Ilford","1122333314213",77,0.06
"Wednesday","15",0.1305,51.564,2009-11-11,"False Alarm","Barking and Dagenham","Dagenham",473,"Ilford","1122333314213",43,0.06
"Wednesday","15",0.126,51.562,2012-08-01,"Special Service","Barking and Dagenham","Dagenham",274,"Dagenham","1122333314213",77,0.07
"Wednesday","15",0.126,51.562,2012-08-01,"Special Service","Barking and Dagenham","Dagenham",274,"Dagenham","1122333314213",43,0.06
"Wednesday","16",0.1275,51.564,2010-01-06,"False Alarm","Barking and Dagenham","Dagenham",322,"Dagenham","1122333314213",79,0.07
"Wednesday","16",0.1275,51.564,2010-01-06,"False Alarm","Barking and Dagenham","Dagenham",322,"Dagenham","1122333314213",42,0.06
"Wednesday","18",0.1305,51.564,2009-05-13,"Fire","Barking and Dagenham","Dagenham",364,"Ilford","1122333314213",96,0.07
"Wednesday","18",0.1305,51.564,2009-05-13,"Fire","Barking and Dagenham","Dagenham",364,"Ilford","1122333314213",50,0.06
"Wednesday","20",0.1275,51.563,2010-12-22,"Fire","Barking and Dagenham","Dagenham",299,"Dagenham","1122333314213",80,0.07
"Wednesday","20",0.1275,51.563,2010-12-22,"Fire","Barking and Dagenham","Dagenham",299,"Dagenham","1122333314213",36,0.06
"Wednesday","9",0.1275,51.563,2013-01-23,"False Alarm","Barking and Dagenham","Dagenham",340,"Dagenham","1122333314213",70,0.07
"Wednesday","9",0.1275,51.563,2013-01-23,"False Alarm","Barking and Dagenham","Dagenham",340,"Dagenham","1122333314213",35,0.06
"Friday","0",0.087,51.528,2012-07-20,"False Alarm","Barking and Dagenham","Barking",247,"Barking","1122333133334",19,0.05
"Friday","0",0.087,51.528,2012-07-20,"False Alarm","Barking and Dagenham","Barking",247,"Barking","1122333133334",5,0.03
"Friday","12",0.084,51.527,2011-09-30,"False Alarm","Barking and Dagenham","Barking",214,"Barking","1122333133334",60,0.07
"Friday","12",0.084,51.527,2011-09-30,"False Alarm","Barking and Dagenham","Barking",214,"Barking","1122333133334",13,0.04
"Friday","16",0.0855,51.529,2009-10-30,"False Alarm","Barking and Dagenham","Barking",268,"Barking","1122333133334",17,0.05
"Friday","16",0.0855,51.529,2009-10-30,"False Alarm","Barking and Dagenham","Barking",268,"Barking","1122333133334",63,0.07
"Friday","17",0.0855,51.529,2010-05-07,"Fire","Barking and Dagenham","Barking",229,"Barking","1122333133334",63,0.07
"Friday","17",0.0855,51.529,2010-05-07,"Fire","Barking and Dagenham","Barking",229,"Barking","1122333133334",17,0.05
"Friday","20",0.0855,51.529,2009-04-24,"False Alarm","Barking and Dagenham","Barking",198,"Barking","1122333133334",41,0.06
"Friday","20",0.0855,51.529,2009-04-24,"False Alarm","Barking and Dagenham","Barking",198,"Barking","1122333133334",16,0.05
"Friday","3",0.087,51.528,2012-07-20,"False Alarm","Barking and Dagenham","Barking",309,"Barking","1122333133334",3,0.02
"Friday","3",0.087,51.528,2012-07-20,"False Alarm","Barking and Dagenham","Barking",309,"Barking","1122333133334",13,0.04
"Friday","4",0.0855,51.529,2012-08-17,"Fire","Barking and Dagenham","Barking",311,"Barking","1122333133334",15,0.04
"Friday","4",0.0855,51.529,2012-08-17,"Fire","Barking and Dagenham","Barking",311,"Barking","1122333133334",3,0.02
"Friday","5",0.0855,51.529,2010-02-26,"False Alarm","Barking and Dagenham","Barking",242,"Barking","1122333133334",24,0.05
"Friday","5",0.0855,51.529,2010-02-26,"False Alarm","Barking and Dagenham","Barking",242,"Barking","1122333133334",4,0.03
"Friday","5",0.0855,51.528,2012-01-13,"Special Service","Barking and Dagenham","Barking",325,"East Ham","1122333133334",24,0.05
"Friday","5",0.0855,51.528,2012-01-13,"Special Service","Barking and Dagenham","Barking",325,"East Ham","1122333133334",4,0.02
"Friday","6",0.084,51.527,2013-01-11,"Special Service","Barking and Dagenham","Barking",1053,"Barking","1122333133334",38,0.05
"Friday","6",0.084,51.527,2013-01-11,"Special Service","Barking and Dagenham","Barking",1053,"Barking","1122333133334",8,0.03
"Friday","7",0.0855,51.528,2009-08-21,"Fire","Barking and Dagenham","Barking",377,"Barking","1122333133334",10,0.04
"Friday","7",0.0855,51.528,2009-08-21,"Fire","Barking and Dagenham","Barking",377,"Barking","1122333133334",43,0.06
"Monday","0",0.0855,51.529,2012-07-02,"Fire","Barking and Dagenham","Barking",308,"Barking","1122333133334",13,0.04
"Monday","0",0.0855,51.529,2012-07-02,"Fire","Barking and Dagenham","Barking",308,"Barking","1122333133334",16,0.04
"Monday","10",0.0855,51.529,2009-02-02,"Special Service","Barking and Dagenham","Barking",418,"Barking","1122333133334",33,0.05
"Monday","10",0.0855,51.529,2009-02-02,"Special Service","Barking and Dagenham","Barking",418,"Barking","1122333133334",45,0.06
"Monday","18",0.0855,51.529,2009-04-06,"Special Service","Barking and Dagenham","Barking",265,"Barking","1122333133334",56,0.07
"Monday","18",0.0855,51.529,2009-04-06,"Special Service","Barking and Dagenham","Barking",265,"Barking","1122333133334",43,0.06
"Monday","20",0.0855,51.529,2011-10-17,"Special Service","Barking and Dagenham","Barking",262,"East Ham","1122333133334",36,0.06
"Monday","20",0.0855,51.529,2011-10-17,"Special Service","Barking and Dagenham","Barking",262,"East Ham","1122333133334",39,0.06
"Monday","3",0.084,51.527,2012-05-21,"Special Service","Barking and Dagenham","Barking",228,"East Ham","1122333133334",8,0.04
"Monday","3",0.084,51.527,2012-05-21,"Special Service","Barking and Dagenham","Barking",228,"East Ham","1122333133334",12,0.04
"Saturday","11",0.0855,51.529,2011-02-12,"False Alarm","Barking and Dagenham","Barking",185,"Barking","1122333133334",52,0.07
"Saturday","11",0.0855,51.529,2011-02-12,"False Alarm","Barking and Dagenham","Barking",185,"Barking","1122333133334",14,0.05
"Saturday","12",0.0855,51.529,2009-01-24,"Fire","Barking and Dagenham","Barking",334,"Barking","1122333133334",15,0.04
"Saturday","12",0.0855,51.529,2009-01-24,"Fire","Barking and Dagenham","Barking",334,"Barking","1122333133334",49,0.06
"Saturday","17",0.087,51.527,2010-04-17,"Fire","Barking and Dagenham","Barking",193,"Barking","1122333133334",13,0.05
"Saturday","17",0.087,51.527,2010-04-17,"Fire","Barking and Dagenham","Barking",193,"Barking","1122333133334",51,0.07
"Saturday","17",0.087,51.527,2010-10-16,"Fire","Barking and Dagenham","Barking",455,"Barking","1122333133334",13,0.04
"Saturday","17",0.087,51.527,2010-10-16,"Fire","Barking and Dagenham","Barking",455,"Barking","1122333133334",51,0.06
"Sunday","19",0.0855,51.529,2009-06-07,"Fire","Barking and Dagenham","Barking",259,"Barking","1122333133334",42,0.06
"Sunday","19",0.0855,51.529,2009-06-07,"Fire","Barking and Dagenham","Barking",259,"Barking","1122333133334",13,0.04
"Thursday","12",0.0855,51.529,2011-10-20,"Fire","Barking and Dagenham","Barking",486,"Plaistow","1122333133334",51,0.06
"Thursday","12",0.0855,51.529,2011-10-20,"Fire","Barking and Dagenham","Barking",486,"Plaistow","1122333133334",16,0.04
"Thursday","13",0.0855,51.528,2012-12-27,"Special Service","Barking and Dagenham","Barking",171,"Barking","1122333133334",17,0.05
"Thursday","13",0.0855,51.528,2012-12-27,"Special Service","Barking and Dagenham","Barking",171,"Barking","1122333133334",53,0.07
"Thursday","15",0.0855,51.529,2009-05-28,"Special Service","Barking and Dagenham","Barking",265,"Barking","1122333133334",62,0.07
"Thursday","15",0.0855,51.529,2009-05-28,"Special Service","Barking and Dagenham","Barking",265,"Barking","1122333133334",16,0.05
"Thursday","16",0.087,51.526,2012-08-09,"Special Service","Barking and Dagenham","Barking",258,"Barking","1122333133334",17,0.05
"Thursday","16",0.087,51.526,2012-08-09,"Special Service","Barking and Dagenham","Barking",258,"Barking","1122333133334",63,0.07
"Thursday","19",0.0855,51.529,2010-08-19,"Fire","Barking and Dagenham","Barking",239,"Barking","1122333133334",49,0.06
"Thursday","19",0.0855,51.529,2010-08-19,"Fire","Barking and Dagenham","Barking",239,"Barking","1122333133334",15,0.05
"Thursday","19",0.084,51.527,2010-05-13,"Fire","Barking and Dagenham","Barking",161,"Barking","1122333133334",49,0.07
"Thursday","19",0.084,51.527,2010-05-13,"Fire","Barking and Dagenham","Barking",161,"Barking","1122333133334",15,0.05
"Thursday","20",0.0855,51.529,2010-07-01,"Fire","Barking and Dagenham","Barking",162,"Barking","1122333133334",42,0.07
"Thursday","20",0.0855,51.529,2010-07-01,"Fire","Barking and Dagenham","Barking",162,"Barking","1122333133334",13,0.05
"Thursday","22",0.0855,51.528,2010-01-14,"Fire","Barking and Dagenham","Barking",197,"Barking","1122333133334",8,0.04
"Thursday","22",0.0855,51.528,2010-01-14,"Fire","Barking and Dagenham","Barking",197,"Barking","1122333133334",31,0.06
"Thursday","23",0.087,51.528,2012-07-19,"False Alarm","Barking and Dagenham","Barking",263,"Barking","1122333133334",6,0.03
"Thursday","23",0.087,51.528,2012-07-19,"False Alarm","Barking and Dagenham","Barking",263,"Barking","1122333133334",24,0.05
"Thursday","4",0.0885,51.526,2009-01-01,"Fire","Barking and Dagenham","Barking",269,"Barking","1122333133334",3,0.02
"Thursday","4",0.0885,51.526,2009-01-01,"Fire","Barking and Dagenham","Barking",269,"Barking","1122333133334",15,0.04
"Tuesday","16",0.084,51.528,2010-08-03,"False Alarm","Barking and Dagenham","Barking",275,"Barking","1122333133334",49,0.06
"Tuesday","16",0.084,51.528,2010-08-03,"False Alarm","Barking and Dagenham","Barking",275,"Barking","1122333133334",16,0.05
"Tuesday","18",0.0855,51.529,2009-09-08,"Fire","Barking and Dagenham","Barking",218,"Barking","1122333133334",60,0.07
"Tuesday","18",0.0855,51.529,2009-09-08,"Fire","Barking and Dagenham","Barking",218,"Barking","1122333133334",16,0.05
"Tuesday","21",0.087,51.527,2011-12-27,"Fire","Barking and Dagenham","Barking",136,"Barking","1122333133334",10,0.04
"Tuesday","21",0.087,51.527,2011-12-27,"Fire","Barking and Dagenham","Barking",136,"Barking","1122333133334",39,0.07
"Tuesday","7",0.084,51.527,2009-12-15,"Special Service","Barking and Dagenham","Barking",271,"Barking","1122333133334",45,0.06
"Tuesday","7",0.084,51.527,2009-12-15,"Special Service","Barking and Dagenham","Barking",271,"Barking","1122333133334",13,0.04
"Wednesday","11",0.084,51.527,2010-10-27,"False Alarm","Barking and Dagenham","Barking",181,"Barking","1122333133334",15,0.05
"Wednesday","11",0.084,51.527,2010-10-27,"False Alarm","Barking and Dagenham","Barking",181,"Barking","1122333133334",52,0.07
"Wednesday","19",0.084,51.527,2011-09-14,"Special Service","Barking and Dagenham","Barking",229,"Barking","1122333133334",15,0.05
"Wednesday","19",0.084,51.527,2011-09-14,"Special Service","Barking and Dagenham","Barking",229,"Barking","1122333133334",55,0.07
"Wednesday","2",0.084,51.528,2009-07-01,"False Alarm","Barking and Dagenham","Barking",466,"Barking","1122333133334",3,0.02
"Wednesday","2",0.084,51.528,2009-07-01,"False Alarm","Barking and Dagenham","Barking",466,"Barking","1122333133334",12,0.04
"Wednesday","22",0.0855,51.529,2011-10-26,"False Alarm","Barking and Dagenham","Barking",212,"Barking","1122333133334",8,0.04
"Wednesday","22",0.0855,51.529,2011-10-26,"False Alarm","Barking and Dagenham","Barking",212,"Barking","1122333133334",31,0.06
"Friday","1",0.099,51.528,2009-04-03,"Special Service","Barking and Dagenham","Barking",248,"Barking","1122333244444",15,0.05
"Friday","1",0.099,51.528,2009-04-03,"Special Service","Barking and Dagenham","Barking",248,"Barking","1122333244444",6,0.03
"Friday","11",0.099,51.526,2009-05-08,"Fire","Barking and Dagenham","Barking",273,"Barking","1122333244444",24,0.05
"Friday","11",0.099,51.526,2009-05-08,"Fire","Barking and Dagenham","Barking",273,"Barking","1122333244444",59,0.07
"Friday","12",0.099,51.527,2011-09-02,"False Alarm","Barking and Dagenham","Barking",217,"Barking","1122333244444",63,0.07
"Friday","12",0.099,51.527,2011-09-02,"False Alarm","Barking and Dagenham","Barking",217,"Barking","1122333244444",24,0.05
"Friday","13",0.1005,51.526,2012-12-21,"Special Service","Barking and Dagenham","Barking",312,"Barking","1122333244444",58,0.06
"Friday","13",0.1005,51.526,2012-12-21,"Special Service","Barking and Dagenham","Barking",312,"Barking","1122333244444",17,0.05
"Friday","13",0.1005,51.527,2011-11-18,"Special Service","Barking and Dagenham","Barking",245,"Barking","1122333244444",58,0.07
"Friday","13",0.1005,51.527,2011-11-18,"Special Service","Barking and Dagenham","Barking",245,"Barking","1122333244444",17,0.05
"Friday","15",0.096,51.527,2012-05-11,"False Alarm","Barking and Dagenham","Barking",176,"Barking","1122333244444",61,0.07
"Friday","15",0.096,51.527,2012-05-11,"False Alarm","Barking and Dagenham","Barking",176,"Barking","1122333244444",18,0.05
"Friday","16",0.096,51.526,2012-06-08,"Fire","Barking and Dagenham","Barking",231,"Barking","1122333244444",53,0.07
"Friday","16",0.096,51.526,2012-06-08,"Fire","Barking and Dagenham","Barking",231,"Barking","1122333244444",19,0.05
"Friday","20",0.099,51.529,2012-12-28,"Fire","Barking and Dagenham","Barking",201,"Barking","1122333244444",15,0.05
"Friday","20",0.099,51.529,2012-12-28,"Fire","Barking and Dagenham","Barking",201,"Barking","1122333244444",38,0.06
"Friday","21",0.099,51.526,2012-02-17,"Special Service","Barking and Dagenham","Barking",279,"Barking","1122333244444",14,0.04
"Friday","21",0.099,51.526,2012-02-17,"Special Service","Barking and Dagenham","Barking",279,"Barking","1122333244444",38,0.06
"Friday","21",0.096,51.528,2009-01-23,"False Alarm","Barking and Dagenham","Barking",245,"Barking","1122333244444",14,0.04
"Friday","21",0.096,51.528,2009-01-23,"False Alarm","Barking and Dagenham","Barking",245,"Barking","1122333244444",38,0.06
"Friday","8",0.096,51.526,2012-02-24,"Special Service","Barking and Dagenham","Barking",176,"Barking","1122333244444",22,0.05
"Friday","8",0.096,51.526,2012-02-24,"Special Service","Barking and Dagenham","Barking",176,"Barking","1122333244444",56,0.07
"Monday","11",0.0975,51.527,2009-06-22,"False Alarm","Barking and Dagenham","Barking",223,"Barking","1122333244444",59,0.07
"Monday","11",0.0975,51.527,2009-06-22,"False Alarm","Barking and Dagenham","Barking",223,"Barking","1122333244444",58,0.07
"Monday","14",0.096,51.527,2011-12-12,"Fire","Barking and Dagenham","Barking",208,"Barking","1122333244444",54,0.07
"Monday","14",0.096,51.527,2011-12-12,"Fire","Barking and Dagenham","Barking",208,"Barking","1122333244444",56,0.07
"Monday","16",0.099,51.528,2011-10-24,"Special Service","Barking and Dagenham","Barking",151,"Barking","1122333244444",57,0.07
